name,data,quote_text,status,url
Rodrigo Maia usa números imprecisos sobre Previdência na TV,"18 de maio de 2018, 14h20",A crise fiscal profunda que já impacta a extrema pobreza...,IMPRECISO,https://www.aosfatos.org/noticias/rodrigo-maia-usa-numeros-imprecisos-sobre-previdencia-na-tv/
Rodrigo Maia usa números imprecisos sobre Previdência na TV,"18 de maio de 2018, 14h20",... já impacta a taxa de mortalidade infantil...,IMPRECISO,https://www.aosfatos.org/noticias/rodrigo-maia-usa-numeros-imprecisos-sobre-previdencia-na-tv/
"Em pronunciamento, Temer infla desempenho econômico do seu governo","24 de abril de 2018, 01h10",Os postos de trabalho estão ressurgindo. São quase 2 milhões nesses últimos tempos.,IMPRECISO,https://www.aosfatos.org/noticias/em-pronunciamento-temer-infla-desempenho-economico-do-proprio-governo/
UFRJ ainda não recebeu R$ 21 mi do BNDES para restaurar Museu Nacional; post distorce informação,"3 de setembro de 2018, 15h33","O mais irônico é que a UFRJ recebeu uma grana forte do BNDES em junho para restaurar o museu. Agora, pergunta à UFRJ para onde essa grana foi. Vai, pergunta.",DISTORCIDO,https://www.aosfatos.org/noticias/ufrj-ainda-nao-recebeu-r-21-milhoes-do-bndes-para-restaurar-museu-nacional-post-no-facebook-distorce-informacao/
Covas assume a Prefeitura de São Paulo e usa dados errados para defender gestão,"12 de abril de 2018, 18h19","Facilitamos a abertura de empresas por meio do programa Empreenda Fácil. O processo anterior levava em média mais de 100 dias e exigia a peregrinação entre órgãos municipais, estaduais e federais. Agora é possível obter todas as autorizações em até 5 dias.",EXAGERADO,https://www.aosfatos.org/noticias/covas-assume-prefeitura-de-sao-paulo-e-usa-dados-errados-para-defender-gestao/
Covas assume a Prefeitura de São Paulo e usa dados errados para defender gestão,"12 de abril de 2018, 18h19","Atualmente, temos 120 pontos de acesso [de wi-fi] localizados em praças e parques da cidade. Embora o Plano de Metas preveja a duplicação da rede de conexão, nossa intenção é ir além e disponibilizar mais de 500 localidades.",EXAGERADO,https://www.aosfatos.org/noticias/covas-assume-prefeitura-de-sao-paulo-e-usa-dados-errados-para-defender-gestao/
ONU não disse que levar crianças à igreja é violação dos direitos humanos,"3 de setembro de 2018, 20h55",ONU afirma que levar crianças à igreja é 'violação dos direitos humanos',FALSO,https://www.aosfatos.org/noticias/onu-nao-disse-que-levar-criancas-igreja-e-violacao-dos-direitos-humanos/
Dado sobre falsas denúncias de estupro não tem amparo oficial,"19 de abril de 2017, 17h00",80% das denúncias de estupro são falsas.,INSUSTENTÁVEL,https://www.aosfatos.org/noticias/dado-que-diz-que-80-das-acusacoes-de-estupro-sao-falsas-nao-tem-amparo-oficial/
Rodrigo Maia usa números imprecisos sobre Previdência na TV,"18 de maio de 2018, 14h20",... impacta o desemprego fortemente.,IMPRECISO,https://www.aosfatos.org/noticias/rodrigo-maia-usa-numeros-imprecisos-sobre-previdencia-na-tv/
Rodrigo Maia usa números imprecisos sobre Previdência na TV,"18 de maio de 2018, 14h20","Nós temos hoje uma despesa, o Estado que gasta de salário, para algumas categorias, e na média dá salários 67% maiores do que o setor privado.",IMPRECISO,https://www.aosfatos.org/noticias/rodrigo-maia-usa-numeros-imprecisos-sobre-previdencia-na-tv/
"Contra Haddad, sites omitem e distorcem fatos sobre auditoria do TCU no Fies","12 de setembro de 2018, 17h17","Mutreta bilionária no Fies teve participação dos réus Haddad, Mercadante, Dilma entre outros",DISTORCIDO,https://www.aosfatos.org/noticias/contra-haddad-sites-omitem-e-distorcem-fatos-sobre-auditoria-do-tcu-no-fies/
TSE não entregou códigos de segurança das urnas a venezuelanos; licitação citada sequer ocorreu,"18 de setembro de 2018, 17h57",TSE entregou códigos de segurança das urnas eletrônicas para a Venezuela e negou acesso para auditores brasileiros,DISTORCIDO,https://www.aosfatos.org/noticias/tse-nao-entregou-codigos-de-seguranca-das-urnas-venezuelanos-licitacao-citada-sequer-ocorreu/
Declaração de Cid Gomes é tirada de contexto e atribuída a Fernando Haddad,"21 de setembro de 2018, 14h15","100% ABSURDO! Olha a visão do candidato de LulaLadrão (Malddad), o cara que vocês irão votar a pedido do LulaLadrão, a mesma coisa de Dilma e Temer, ou talvez pior ainda!",DISTORCIDO,https://www.aosfatos.org/noticias/declaracao-de-cid-gomes-e-tirada-de-contexto-e-atribuida-fernando-haddad/
"Temer diz ter reduzido preço do gás, mas omite altas recentes","31 de janeiro de 2018, 17h50","Hoje ainda, o preço do gás, que preocupa os mais pobres, caiu 5%.",IMPRECISO,https://www.aosfatos.org/noticias/temer-diz-ter-reduzido-preco-do-gas-mas-omite-altas-recentes/
O que é fato no que diz Manuela D'Ávila — de assassinatos de trans a investimento estatal,"5 de fevereiro de 2018, 17h50",O Brasil é o campeão mundial de assassinato de pessoas trans.,IMPRECISO,https://www.aosfatos.org/noticias/o-que-e-fato-no-que-diz-manuela-davila-de-assassinatos-de-trans-investimento-estatal/
O que é fato no que diz Manuela D'Ávila — de assassinatos de trans a investimento estatal,"5 de fevereiro de 2018, 17h50","A cada 48 horas, uma pessoa trans é assassinada.",IMPRECISO,https://www.aosfatos.org/noticias/o-que-e-fato-no-que-diz-manuela-davila-de-assassinatos-de-trans-investimento-estatal/
O que é fato no que diz Manuela D'Ávila — de assassinatos de trans a investimento estatal,"5 de fevereiro de 2018, 17h50","No Brasil, temos cerca de 12 milhões de desempregados. Um quarto dos jovens não estuda nem trabalha.",IMPRECISO,https://www.aosfatos.org/noticias/o-que-e-fato-no-que-diz-manuela-davila-de-assassinatos-de-trans-investimento-estatal/
O que é fato no que diz Manuela D'Ávila — de assassinatos de trans a investimento estatal,"5 de fevereiro de 2018, 17h50","Vamos falar sobre a Apple. Sabe a Siri? E a tela de touchscreen? Como elas foram criadas? Por forte investimento do Estado! O que fez Steve Jobs? Teve a capacidade de perceber estes fortes investimentos estatais no desenvolvimento de tecnologias e utilizar para criar a Apple, o iPhone e tudo isso que a gente conhece.",IMPRECISO,https://www.aosfatos.org/noticias/o-que-e-fato-no-que-diz-manuela-davila-de-assassinatos-de-trans-investimento-estatal/
"Mensagem de Temer ao Congresso distorce dados sobre economia, ambiente e Bolsa Família","8 de fevereiro de 2018, 17h00",Superamos a crise.,IMPRECISO,https://www.aosfatos.org/noticias/mensagem-de-temer-ao-congresso-distorce-dados-sobre-economia-ambiente-e-bolsa-familia/
"Mensagem de Temer ao Congresso distorce dados sobre economia, ambiente e Bolsa Família","8 de fevereiro de 2018, 17h00","A inflação, que chegara à casa de 10%, caiu para menos de 3%.",IMPRECISO,https://www.aosfatos.org/noticias/mensagem-de-temer-ao-congresso-distorce-dados-sobre-economia-ambiente-e-bolsa-familia/
"Mensagem de Temer ao Congresso distorce dados sobre economia, ambiente e Bolsa Família","8 de fevereiro de 2018, 17h00","O desemprego, que atingiu níveis alarmantes, começou a ceder.",IMPRECISO,https://www.aosfatos.org/noticias/mensagem-de-temer-ao-congresso-distorce-dados-sobre-economia-ambiente-e-bolsa-familia/
"Na reabertura do Congresso, Maia erra dados sobre desemprego e Previdência","15 de fevereiro de 2018, 17h00",Uma taxa de desemprego que no meio do ano de 2016 chegou a um patamar de 14% de brasileiros desempregados.,EXAGERADO,https://www.aosfatos.org/noticias/na-reabertura-do-congresso-maia-erra-dados-sobre-desemprego-e-previdencia/
"Defensores da intervenção, Temer, Maia, Meirelles e Moreira Franco já rejeitaram a medida","21 de fevereiro de 2018, 16h20",Tomo essa medida extrema porque as circunstâncias assim exigem. — presidente Michel Temer,CONTRADITÓRIO,https://www.aosfatos.org/noticias/defensores-da-intervencao-temer-maia-meirelles-e-moreira-franco-ja-rejeitaram-medida/
"Defensores da intervenção, Temer, Maia, Meirelles e Moreira Franco já rejeitaram a medida","21 de fevereiro de 2018, 16h20","A intervenção (...) mostra o compromisso em resolver os problemas do Rio. — ministro da Fazenda, Henrique Meirelles",CONTRADITÓRIO,https://www.aosfatos.org/noticias/defensores-da-intervencao-temer-maia-meirelles-e-moreira-franco-ja-rejeitaram-medida/
"Defensores da intervenção, Temer, Maia, Meirelles e Moreira Franco já rejeitaram a medida","21 de fevereiro de 2018, 16h20","Eu sempre apoiei a intervenção federal no Rio. O governador admite que este é o único caminho para se estabelecer a ordem. — presidente da Câmara, Rodrigo Maia",CONTRADITÓRIO,https://www.aosfatos.org/noticias/defensores-da-intervencao-temer-maia-meirelles-e-moreira-franco-ja-rejeitaram-medida/
Jungmann cita dados errados sobre sistema carcerário; checamos seu discurso de posse,"28 de fevereiro de 2018, 19h40",O nosso sistema carcerário nos últimos 16 anos cresceu 171%.,FALSO,https://www.aosfatos.org/noticias/jungmann-cita-dados-errados-sobre-sistema-carcerario-checamos-seu-discurso-de-posse/
Jungmann cita dados errados sobre sistema carcerário; checamos seu discurso de posse,"28 de fevereiro de 2018, 19h40","Mas o déficit de vagas cresceu 269%. Hoje, esse déficit já se encaminha para alguma coisa próxima, algo como 400 mil vagas.",FALSO,https://www.aosfatos.org/noticias/jungmann-cita-dados-errados-sobre-sistema-carcerario-checamos-seu-discurso-de-posse/
Jungmann cita dados errados sobre sistema carcerário; checamos seu discurso de posse,"28 de fevereiro de 2018, 19h40",Quatro entre cada um dos apenados hoje no sistema carcerário brasileiro estão na condição prisão preventiva ou temporária.,FALSO,https://www.aosfatos.org/noticias/jungmann-cita-dados-errados-sobre-sistema-carcerario-checamos-seu-discurso-de-posse/
Jungmann cita dados errados sobre sistema carcerário; checamos seu discurso de posse,"28 de fevereiro de 2018, 19h40",Aproximadamente 27% a 30% dos que se encontram entre as grades hoje estão lá por drogas.,FALSO,https://www.aosfatos.org/noticias/jungmann-cita-dados-errados-sobre-sistema-carcerario-checamos-seu-discurso-de-posse/
Jungmann cita dados errados sobre sistema carcerário; checamos seu discurso de posse,"28 de fevereiro de 2018, 19h40","Segundo dados do Gaeco, no ano de 2016 tínhamos 97 membros do famigerado PCC presos no Paraguai.",FALSO,https://www.aosfatos.org/noticias/jungmann-cita-dados-errados-sobre-sistema-carcerario-checamos-seu-discurso-de-posse/
Bolsonaro se equivoca em menções à Constituição; checamos o discurso do pré-candidato do PSL,"14 de março de 2018, 14h20","Está na Constituição o casamento entre homem e mulher. E ponto final. Se duas mulheres resolvem morar junto, que sejam felizes, mas casamento está na Constituição.",FALSO,https://www.aosfatos.org/noticias/sem-qualquer-indenizacao-ao-proprietario-e-sem-prejuizo-de-outras-sancoes-previstas-em-lei/
"Mensagem de Temer ao Congresso distorce dados sobre economia, ambiente e Bolsa Família","8 de fevereiro de 2018, 17h00",A indústria voltou a crescer.,IMPRECISO,https://www.aosfatos.org/noticias/mensagem-de-temer-ao-congresso-distorce-dados-sobre-economia-ambiente-e-bolsa-familia/
"Mensagem de Temer ao Congresso distorce dados sobre economia, ambiente e Bolsa Família","8 de fevereiro de 2018, 17h00","Em 2017, zeramos, pela primeira vez, a fila do Bolsa Família.",IMPRECISO,https://www.aosfatos.org/noticias/mensagem-de-temer-ao-congresso-distorce-dados-sobre-economia-ambiente-e-bolsa-familia/
"Na reabertura do Congresso, Maia erra dados sobre desemprego e Previdência","15 de fevereiro de 2018, 17h00","... uma taxa [de desemprego] que, certamente com esforço do governo, e também com o esforço desse Congresso, vem caindo ano a ano.",EXAGERADO,https://www.aosfatos.org/noticias/na-reabertura-do-congresso-maia-erra-dados-sobre-desemprego-e-previdencia/
"Na reabertura do Congresso, Maia erra dados sobre desemprego e Previdência","15 de fevereiro de 2018, 17h00","Essa [reforma] da Previdência, ela vem para garantir igualdade. Igualdade de condições. (...) Será que na reforma da Previdência nós estamos tratando do trabalhador que recebe um salário mínimo, que representa 70% da aposentadoria brasileira? Não. Nós estamos falando daqueles que ganham mais no Poder Executivo, no Poder Legislativo, no Poder Judiciário, mas sem tirar um real do salário de ninguém.",EXAGERADO,https://www.aosfatos.org/noticias/na-reabertura-do-congresso-maia-erra-dados-sobre-desemprego-e-previdencia/
"Defensores da intervenção, Temer, Maia, Meirelles e Moreira Franco já rejeitaram a medida","21 de fevereiro de 2018, 16h20",Eu sempre apoiei a intervenção federal no Rio. O governador admite que este é o único caminho para se estabelecer a ordem. Tenho certeza que a medida conta com o apoio da população carioca e fluminense.,CONTRADITÓRIO,https://www.aosfatos.org/noticias/defensores-da-intervencao-temer-maia-meirelles-e-moreira-franco-ja-rejeitaram-medida/
Jungmann cita dados errados sobre sistema carcerário; checamos seu discurso de posse,"28 de fevereiro de 2018, 19h40","O senhor [Temer], que destinou mais de R$ 2 bilhões para o sistema carcerário...",FALSO,https://www.aosfatos.org/noticias/jungmann-cita-dados-errados-sobre-sistema-carcerario-checamos-seu-discurso-de-posse/
Bolsonaro se equivoca em menções à Constituição; checamos o discurso do pré-candidato do PSL,"14 de março de 2018, 14h20",10% do PIB do mundo vem do turismo.,FALSO,https://www.aosfatos.org/noticias/sem-qualquer-indenizacao-ao-proprietario-e-sem-prejuizo-de-outras-sancoes-previstas-em-lei/
Bolsonaro se equivoca em menções à Constituição; checamos o discurso do pré-candidato do PSL,"14 de março de 2018, 14h20",A emenda constitucional 81 relativizou a propriedade privada (...) O primeiro grande passo para o fim da propriedade privada.,FALSO,https://www.aosfatos.org/noticias/sem-qualquer-indenizacao-ao-proprietario-e-sem-prejuizo-de-outras-sancoes-previstas-em-lei/
"Mensagem de Temer ao Congresso distorce dados sobre economia, ambiente e Bolsa Família","8 de fevereiro de 2018, 17h00","Antes, já aumentáramos o valor do benefício, depois de dois anos sem qualquer reajuste.",IMPRECISO,https://www.aosfatos.org/noticias/mensagem-de-temer-ao-congresso-distorce-dados-sobre-economia-ambiente-e-bolsa-familia/
"Mensagem de Temer ao Congresso distorce dados sobre economia, ambiente e Bolsa Família","8 de fevereiro de 2018, 17h00","O desmatamento na Amazônia, que vinha crescendo desde 2012, voltou a cair.",IMPRECISO,https://www.aosfatos.org/noticias/mensagem-de-temer-ao-congresso-distorce-dados-sobre-economia-ambiente-e-bolsa-familia/
"Mensagem de Temer ao Congresso distorce dados sobre economia, ambiente e Bolsa Família","8 de fevereiro de 2018, 17h00","Nas Nações Unidas, tive a honra de ser o primeiro signatário de tratado global que proíbe o uso de armas nucleares.",IMPRECISO,https://www.aosfatos.org/noticias/mensagem-de-temer-ao-congresso-distorce-dados-sobre-economia-ambiente-e-bolsa-familia/
"Mensagem de Temer ao Congresso distorce dados sobre economia, ambiente e Bolsa Família","8 de fevereiro de 2018, 17h00",Aumentamos o número de médicos...,IMPRECISO,https://www.aosfatos.org/noticias/mensagem-de-temer-ao-congresso-distorce-dados-sobre-economia-ambiente-e-bolsa-familia/
PT não defende estatizar rádios e emissoras de TV religiosas,"29 de agosto de 2018, 17h59","PT defende estatização da Canção Nova, TV Aparecida e outras emissoras religiosas",DISTORCIDO,https://www.aosfatos.org/noticias/pt-nao-defende-estatizar-radios-e-emissoras-de-tv-religiosas/
"Defensores da intervenção, Temer, Maia, Meirelles e Moreira Franco já rejeitaram a medida","21 de fevereiro de 2018, 16h20","Agora nós vamos ter condições de restabelecer um ambiente de segurança, de segurança pública. — ministro-chefe da Secretaria Geral da Presidência, Moreira Franco",CONTRADITÓRIO,https://www.aosfatos.org/noticias/defensores-da-intervencao-temer-maia-meirelles-e-moreira-franco-ja-rejeitaram-medida/
Delegado que investiga facada não criticou Bolsonaro no Facebook,"27 de setembro de 2018, 16h09",Delegado que investiga atentado contra Bolsonaro é petista declarado e já trabalhou para Pimentel,DISTORCIDO,https://www.aosfatos.org/noticias/delegado-que-investiga-facada-nao-criticou-bolsonaro-no-facebook/
Jungmann cita dados errados sobre sistema carcerário; checamos seu discurso de posse,"28 de fevereiro de 2018, 19h40","Temos hoje, segundo os dados do Anuário Estatístico da Segurança, no ano de 2016, 61 mil mortes.",FALSO,https://www.aosfatos.org/noticias/jungmann-cita-dados-errados-sobre-sistema-carcerario-checamos-seu-discurso-de-posse/
Jungmann cita dados errados sobre sistema carcerário; checamos seu discurso de posse,"28 de fevereiro de 2018, 19h40","Dos R$ 81 bilhões gastos com segurança pública em 2016, o esforço maior ficou com os estados, R$ 78 bilhões; a União, com R$ 9 bilhões; e os municípios, com R$ 5 bilhões.",FALSO,https://www.aosfatos.org/noticias/jungmann-cita-dados-errados-sobre-sistema-carcerario-checamos-seu-discurso-de-posse/
Imagem viral distorce comentário de Ciro sobre Patrícia Pillar em 2002,"6 de outubro de 2018, 17h08","""Mulher tem é que calar a boca e não dar um pio. Pois o único papel da minha mulher é o de dormir comigo"" - Ciro Gomes",DISTORCIDO,https://www.aosfatos.org/noticias/imagem-viral-distorce-comentario-de-ciro-sobre-patricia-pillar-em-2002/
Bolsonaro se equivoca em menções à Constituição; checamos o discurso do pré-candidato do PSL,"14 de março de 2018, 14h20",Temos em torno de 150 estatais no Brasil,FALSO,https://www.aosfatos.org/noticias/sem-qualquer-indenizacao-ao-proprietario-e-sem-prejuizo-de-outras-sancoes-previstas-em-lei/
"Mensagem de Temer ao Congresso distorce dados sobre economia, ambiente e Bolsa Família","8 de fevereiro de 2018, 17h00",... [aumentamos o número] de equipes de saúde da família…,IMPRECISO,https://www.aosfatos.org/noticias/mensagem-de-temer-ao-congresso-distorce-dados-sobre-economia-ambiente-e-bolsa-familia/
"Mensagem de Temer ao Congresso distorce dados sobre economia, ambiente e Bolsa Família","8 de fevereiro de 2018, 17h00","“... aumentamos a quantidade de UPAs.""",IMPRECISO,https://www.aosfatos.org/noticias/mensagem-de-temer-ao-congresso-distorce-dados-sobre-economia-ambiente-e-bolsa-familia/
Imagem distorce promessas de Bolsonaro sobre creches,"25 de outubro de 2018, 13h15","Se eu ganhar, eu acabo com esse negócio de creche comunitária. O Estado não tem obrigação de olhar os filhos dos outros. Isso é obrigação dos pais. (Dep. Jair Bolsonaro)",DISTORCIDO,https://www.aosfatos.org/noticias/imagem-distorce-promessas-de-bolsonaro-sobre-creches/
Site publica informações falsas e distorcidas sobre ataque hacker à urna eletrônica,"23 de julho de 2018, 19h30","Hackers invadem urnas eletrônicas, mas TSE insiste que são seguras. Você confia?",FALSO,https://www.aosfatos.org/noticias/site-publica-informacoes-falsas-e-distorcidas-sobre-ataque-hacker-a-urna-eletronica/
Lula não doou R$ 25 mi a terroristas; site distorce ajuda do Brasil a palestinos,"30 de julho de 2018, 09h50",Está no site do governo: Lula doou R$ 25 milhões a grupos terroristas,DISTORCIDO,https://www.aosfatos.org/noticias/lula-nao-doou-r-25-mi-terroristas-site-distorce-ajuda-do-brasil-a-palestinos/
Jungmann cita dados errados sobre sistema carcerário; checamos seu discurso de posse,"28 de fevereiro de 2018, 19h40","Um dos estados que tivemos GLO [Garantia da Lei e da Ordem], há 12 anos não realizava concursos para as suas polícias.",FALSO,https://www.aosfatos.org/noticias/jungmann-cita-dados-errados-sobre-sistema-carcerario-checamos-seu-discurso-de-posse/
Haddad não disse que Bolsonaro faltou a debate porque 'fede'; justificativa é de aliado do deputado,"25 de outubro de 2018, 18h20","“Ele foge do debate porque ele fede”, disse Haddad",DISTORCIDO,https://www.aosfatos.org/noticias/haddad-nao-disse-que-bolsonaro-faltou-a-debate-porque-fede-justificativa-e-de-aliado-do-deputado/
Jungmann cita dados errados sobre sistema carcerário; checamos seu discurso de posse,"28 de fevereiro de 2018, 19h40","A Constituinte de 1988 fez a separação anterior que existia entre segurança nacional e segurança pública e alocou nos estados praticamente 80%, 90% da responsabilidade com segurança pública. A União ficou com a parte residual e não colocou dentro do sistema de segurança, uma grande e grave falha, as nossas cidades, nossas capitais, a região metropolitana que é fundamental e não tem nenhuma atribuição constitucional.",FALSO,https://www.aosfatos.org/noticias/jungmann-cita-dados-errados-sobre-sistema-carcerario-checamos-seu-discurso-de-posse/
Imagens que mostram capa e conteúdo do chamado 'kit gay' são falsas,"31 de agosto de 2018, 19h57",Saiba mais sobre o KIT GAY: você quer isto para seus filhos? [FOTOS/VÍDEOS],FALSO,https://www.aosfatos.org/noticias/imagens-que-mostram-capa-e-conteudo-do-chamado-kit-gay-sao-falsas/
"Na ONU, Temer diz promover programas que sofreram cortes","19 de setembro de 2017, 14h30",Voltamos a gerar empregos.,IMPRECISO,https://www.aosfatos.org/noticias/na-onu-temer-diz-promover-programas-que-sofreram-cortes/
PT e PSDB travam batalha de dados errados na TV,"16 de outubro de 2017, 14h00","Nos governos do PT, o Brasil mais que dobrou o número de vagas nas universidades e quadruplicou o número de escolas técnicas. — Programa do PT",IMPRECISO,https://www.aosfatos.org/noticias/pt-e-psdb-travam-batalha-de-dados-errados-na-tv/
PT e PSDB travam batalha de dados errados na TV,"16 de outubro de 2017, 14h00","Diferente de outros políticos, Lula não enriqueceu. — Programa do PT",IMPRECISO,https://www.aosfatos.org/noticias/pt-e-psdb-travam-batalha-de-dados-errados-na-tv/
O que dizem os deputados que analisaram a segunda denúncia de Temer — e o que checamos,"25 de outubro de 2017, 11h30","[A denúncia é ] Baseada exclusivamente em 45 delações premiadas. — Daniel Gerber, advogado de defesa de Eliseu Padilha",FALSO,https://www.aosfatos.org/noticias/o-que-dizem-os-deputados-que-analisam-segunda-denuncia-de-temer-e-o-que-checamos/
Fato e ficção em sete declarações sobre a reforma trabalhista,"10 de novembro de 2017, 12h00","A partir do dia 11/11 será permitido por lei que mulheres grávidas ou lactantes trabalharem em lugares com condições insalubres, desde que haja um atestado médico. — PSOL",VERDADEIRO,https://www.aosfatos.org/noticias/fato-e-ficcao-em-seis-declaracoes-sobre-reforma-trabalhista/
Fato e ficção em sete declarações sobre a reforma trabalhista,"10 de novembro de 2017, 12h00",118* dias que Temer não cumpre o acordo de fazer ajustes na reforma trabalhista por meio de MP. — senadora Vanessa Grazziotin (PC do B-AM),VERDADEIRO,https://www.aosfatos.org/noticias/fato-e-ficcao-em-seis-declaracoes-sobre-reforma-trabalhista/
Fato e ficção em sete declarações sobre a reforma trabalhista,"10 de novembro de 2017, 12h00","Tinha uma súmula do TST que disciplinava a terceirização. Agora, há uma lei. — Ives Gandra Filho, presidente do TST",VERDADEIRO,https://www.aosfatos.org/noticias/fato-e-ficcao-em-seis-declaracoes-sobre-reforma-trabalhista/
Lula usa Twitter para amplificar versões erradas sobre leis anticorrupção e Lava Jato,"29 de novembro de 2017, 17h20",Eu tenho orgulho de ter dado todos os instrumentos necessários pro combate à corrupção. Não tem uma lei de combate à corrupção que não tenha sido aprovada no governo do PT.,EXAGERADO,https://www.aosfatos.org/noticias/lula-usa-twitter-para-amplificar-versoes-erradas-sobre-leis-anticorrupcao-e-lava-jato/
"Na ONU, Temer diz promover programas que sofreram cortes","19 de setembro de 2017, 14h30",Recobramos a capacidade do Estado de levar adiante políticas sociais indispensáveis em um país como o nosso.,IMPRECISO,https://www.aosfatos.org/noticias/na-onu-temer-diz-promover-programas-que-sofreram-cortes/
"Na ONU, Temer diz promover programas que sofreram cortes","19 de setembro de 2017, 14h30",A energia limpa e renovável no Brasil representa mais de 40% da nossa matriz energética: três vezes a média mundial.,IMPRECISO,https://www.aosfatos.org/noticias/na-onu-temer-diz-promover-programas-que-sofreram-cortes/
"Na ONU, Temer diz promover programas que sofreram cortes","19 de setembro de 2017, 14h30","O desmatamento é questão que nos preocupa, especialmente na Amazônia. Nessa questão temos concentrado atenção e recursos.",IMPRECISO,https://www.aosfatos.org/noticias/na-onu-temer-diz-promover-programas-que-sofreram-cortes/
PT e PSDB travam batalha de dados errados na TV,"16 de outubro de 2017, 14h00","Nos governos do PT, o Brasil reduziu o desmatamento da Amazônia em 79%. — Programa do PT",IMPRECISO,https://www.aosfatos.org/noticias/pt-e-psdb-travam-batalha-de-dados-errados-na-tv/
PT e PSDB travam batalha de dados errados na TV,"16 de outubro de 2017, 14h00","Nós, mulheres do PSDB, estamos organizadas em todo o país, garantindo os nossos espaços. — Programa do PSDB",IMPRECISO,https://www.aosfatos.org/noticias/pt-e-psdb-travam-batalha-de-dados-errados-na-tv/
PT e PSDB travam batalha de dados errados na TV,"16 de outubro de 2017, 14h00","O Brasil sofre com a violência, mas em São Paulo os índices caem a cada ano. Hoje, temos três vezes menos homicídios que a média do Brasil. — Programa do PSDB",IMPRECISO,https://www.aosfatos.org/noticias/pt-e-psdb-travam-batalha-de-dados-errados-na-tv/
PT e PSDB travam batalha de dados errados na TV,"16 de outubro de 2017, 14h00","Ampliamos rapidamente o número de crianças acolhidas nas creches e, nesse ritmo, vamos zerar essa fila muito em breve. — Programa do PSDB",IMPRECISO,https://www.aosfatos.org/noticias/pt-e-psdb-travam-batalha-de-dados-errados-na-tv/
O que há nas queixas de petistas sobre a celeridade do julgamento de Lula,"14 de dezembro de 2017, 16h45","Hoje, em uma tramitação recorde, o julgamento do recurso no caso do tríplex foi marcado para 24 de janeiro. Por que será? — deputado Henrique Fontana (PT-RS)",VERDADEIRO,https://www.aosfatos.org/noticias/o-que-ha-nas-queixas-de-petistas-sobre-celeridade-do-julgamento-de-lula/
O que dizem os deputados que analisaram a segunda denúncia de Temer — e o que checamos,"25 de outubro de 2017, 11h30",Janot anulou as delações [da JBS e do doleiro Lúcio Funaro] porque eles [os delatores] mentiram. — deputado Mauro Pereira (PMDB-RS),FALSO,https://www.aosfatos.org/noticias/o-que-dizem-os-deputados-que-analisam-segunda-denuncia-de-temer-e-o-que-checamos/
Fato e ficção em sete declarações sobre a reforma trabalhista,"10 de novembro de 2017, 12h00","Não se pode criar empregos sem tirar direitos? Em que país você vive, ministro? O Lula criou 15 milhões de empregos sem tirar direito nenhum! — senador Lindbergh Farias (PT-RJ)",VERDADEIRO,https://www.aosfatos.org/noticias/fato-e-ficcao-em-seis-declaracoes-sobre-reforma-trabalhista/
Lula usa Twitter para amplificar versões erradas sobre leis anticorrupção e Lava Jato,"29 de novembro de 2017, 17h20",Eu tenho orgulho de ter dado todos os instrumentos necessários pro combate à corrupção. Não tem uma lei de combate à corrupção que não tenha sido aprovada no governo do PT.,EXAGERADO,https://www.aosfatos.org/noticias/lula-usa-twitter-para-amplificar-versoes-erradas-sobre-leis-anticorrupcao-e-lava-jato/
Lula usa Twitter para amplificar versões erradas sobre leis anticorrupção e Lava Jato,"29 de novembro de 2017, 17h20","Quando FHC ganhou a eleição ele disse que ia ""acabar com a Era Vargas"". O que significava? Acabar com os direitos do trabalhador. Fizeram isso agora.",EXAGERADO,https://www.aosfatos.org/noticias/lula-usa-twitter-para-amplificar-versoes-erradas-sobre-leis-anticorrupcao-e-lava-jato/
"Na ONU, Temer diz promover programas que sofreram cortes","19 de setembro de 2017, 14h30",Pois trago a boa notícia de que os primeiros dados disponíveis para o último ano já indicam diminuição de mais de 20% do desmatamento naquela região. Retomamos o bom caminho e nesse caminho persistiremos.,IMPRECISO,https://www.aosfatos.org/noticias/na-onu-temer-diz-promover-programas-que-sofreram-cortes/
O que há nas queixas de petistas sobre a celeridade do julgamento de Lula,"14 de dezembro de 2017, 16h45","PARE E PENSE NOVAMENTE! Relator do recurso do presidente Lula no TRF4 concluiu voto em 100 dias. A média, nos casos da Lava Jato, é de 275 dias. Hoje, em uma tramitação recorde, o julgamento do recurso no caso do triplex foi marcado para 24 de janeiro. Pq será?",VERDADEIRO,https://www.aosfatos.org/noticias/o-que-ha-nas-queixas-de-petistas-sobre-celeridade-do-julgamento-de-lula/
Checamos a entrevista de Lula a jornais e blogueiros,"27 de dezembro de 2017, 09h00","Quando Fernando Henrique Cardoso foi candidato, nas duas eleições em que foi candidato, não participou de nenhum debate. Foi a um na Bandeirantes e nunca mais.",FALSO,https://www.aosfatos.org/noticias/checamos-entrevista-de-lula-jornais-e-blogueiros/
